"2","Trade","fundamentalBuyer2","smallTrader1","1","1540",""
"2","Trade","fundamentalBuyer1","smallTrader3","1","1520",""
"2","Trade","fundamentalBuyer2","smallTrader3","1","1520",""
"2","Trade","fundamentalSeller1","smallTrader2","1","1540",""
"2","Trade","fundamentalSeller2","smallTrader2","1","1540",""
"2","Trade","fundamentalBuyer1","smallTrader1","1","1540",""
"2","Trade","fundamentalBuyer2","smallTrader1","1","1540",""
"2","Trade","fundamentalSeller1","smallTrader4","1","1520",""
"2","Trade","fundamentalSeller2","smallTrader4","1","1520",""
"2","Trade","opportunisticTrader1","smallTrader4","0","1520",""
"2","Trade","opportunisticTrader2","smallTrader4","0","1520",""
"2","Trade","opportunisticTrader3","smallTrader4","0","1520",""
"2","Trade","opportunisticTrader4","smallTrader4","0","1520",""
"2","Trade","smallTrader1","smallTrader4","0","1520",""
"2","Trade","smallTrader2","smallTrader4","0","1520",""
"2","Trade","smallTrader3","smallTrader4","0","1520",""
"2","Trade","smallTrader4","smallTrader4","0","1520",""
"2","Trade","fundamentalBuyer1","smallTrader3","1","1520",""
"2","Trade","fundamentalBuyer2","smallTrader3","1","1520",""
"2","Trade","fundamentalSeller1","smallTrader2","1","1540",""
"2","Trade","fundamentalSeller2","smallTrader2","1","1540",""
"2","Trade","fundamentalBuyer1","smallTrader1","1","1540",""
"2","Trade","fundamentalBuyer2","smallTrader1","1","1540",""
"3","Bid","intermediary1","","0","1520",""
"3","Bid","intermediary2","","0","1520",""
"3","Bid","intermediary3","","0","1520",""
"3","Bid","hfTrader1","","0","1520",""
"3","Bid","hfTrader2","","0","1520",""
"3","Bid","hfTrader3","","0","1520",""
"3","Bid","fundamentalBuyer1","","1","1540",""
"3","Bid","fundamentalBuyer2","","1","1540",""
"3","Bid","fundamentalSeller1","","1","1540",""
"3","Bid","fundamentalSeller2","","1","1540",""
"3","Bid","opportunisticTrader1","","0","1540",""
"3","Bid","opportunisticTrader2","","0","1540",""
"3","Bid","opportunisticTrader3","","0","1540",""
"3","Bid","opportunisticTrader4","","0","1540",""
"3","Bid","smallTrader1","","0","1540",""
"3","Bid","smallTrader2","","0","1540",""
"3","Bid","smallTrader3","","0","1540",""
"3","Bid","smallTrader4","","0","1540",""
"4","Bid","intermediary1","","0","1540",""
"4","Bid","intermediary2","","0","1540",""
"4","Bid","intermediary3","","0","1540",""
"4","Bid","hfTrader1","","0","1540",""
"4","Bid","hfTrader2","","0","1540",""
"4","Bid","hfTrader3","","0","1540",""
"4","Bid","fundamentalBuyer1","","1","1560",""
"4","Bid","fundamentalBuyer2","","1","1560",""
"4","Bid","fundamentalSeller1","","1","1560",""
"4","Bid","fundamentalSeller2","","1","1560",""
"4","Bid","opportunisticTrader1","","0","1560",""
"4","Bid","opportunisticTrader2","","0","1560",""
"4","Bid","opportunisticTrader3","","0","1560",""
"4","Bid","opportunisticTrader4","","0","1560",""
"4","Bid","smallTrader1","","0","1560",""
"4","Bid","smallTrader2","","0","1560",""
"4","Bid","smallTrader3","","0","1560",""
"4","Bid","smallTrader4","","0","1560",""
"5","Bid","intermediary1","","0","1560",""
"5","Bid","intermediary2","","0","1560",""
"5","Bid","intermediary3","","0","1560",""
"5","Bid","hfTrader1","","0","1560",""
"5","Bid","hfTrader2","","0","1560",""
"5","Bid","hfTrader3","","0","1560",""
"5","Bid","fundamentalBuyer1","","1","1580",""
"5","Bid","fundamentalBuyer2","","1","1580",""
"5","Bid","fundamentalSeller1","","1","1580",""
"5","Bid","fundamentalSeller2","","1","1580",""
"5","Bid","opportunisticTrader1","","0","1580",""
"5","Bid","opportunisticTrader2","","0","1580",""
"5","Bid","opportunisticTrader3","","0","1580",""
"5","Bid","opportunisticTrader4","","0","1580",""
"5","Bid","smallTrader1","","0","1580",""
"5","Bid","smallTrader2","","0","1580",""
"5","Bid","smallTrader3","","0","1580",""
"5","Bid","smallTrader4","","0","1580",""
"6","Bid","intermediary1","","0","1580",""
"6","Bid","intermediary2","","0","1580",""
"6","Bid","intermediary3","","0","1580",""
"6","Bid","hfTrader1","","0","1580",""
"6","Bid","hfTrader2","","0","1580",""
"6","Bid","hfTrader3","","0","1580",""
"6","Bid","fundamentalBuyer1","","1","1600",""
"6","Bid","fundamentalBuyer2","","1","1600",""
"6","Bid","fundamentalSeller1","","1","1600",""
"6","Bid","fundamentalSeller2","","1","1600",""
"6","Bid","opportunisticTrader1","","0","1600",""
"6","Bid","opportunisticTrader2","","0","1600",""
"6","Bid","opportunisticTrader3","","0","1600",""
"6","Bid","opportunisticTrader4","","0","1600",""
"6","Bid","smallTrader1","","0","1600",""
"6","Bid","smallTrader2","","0","1600",""
"6","Bid","smallTrader3","","0","1600",""
"6","Bid","smallTrader4","","0","1600",""
"7","Bid","intermediary1","","0","1600",""
"7","Bid","intermediary2","","0","1600",""
"7","Bid","intermediary3","","0","1600",""
"7","Bid","hfTrader1","","0","1600",""
"7","Bid","hfTrader2","","0","1600",""
"7","Bid","hfTrader3","","0","1600",""
"7","Bid","fundamentalBuyer1","","1","1620",""
"7","Bid","fundamentalBuyer2","","1","1620",""
"7","Bid","fundamentalSeller1","","1","1620",""
"7","Bid","fundamentalSeller2","","1","1620",""
"7","Bid","opportunisticTrader1","","0","1620",""
"7","Bid","opportunisticTrader2","","0","1620",""
"7","Bid","opportunisticTrader3","","0","1620",""
"7","Bid","opportunisticTrader4","","0","1620",""
"7","Bid","smallTrader1","","0","1620",""
"7","Bid","smallTrader2","","0","1620",""
"7","Bid","smallTrader3","","0","1620",""
"7","Bid","smallTrader4","","0","1620",""
"8","Bid","intermediary1","","0","1620",""
"8","Bid","intermediary2","","0","1620",""
"8","Bid","intermediary3","","0","1620",""
"8","Bid","hfTrader1","","0","1620",""
"8","Bid","hfTrader2","","0","1620",""
"8","Bid","hfTrader3","","0","1620",""
"8","Bid","fundamentalBuyer1","","1","1640",""
"8","Bid","fundamentalBuyer2","","1","1640",""
"8","Bid","fundamentalSeller1","","1","1640",""
"8","Bid","fundamentalSeller2","","1","1640",""
"8","Bid","opportunisticTrader1","","0","1640",""
"8","Bid","opportunisticTrader2","","0","1640",""
"8","Bid","opportunisticTrader3","","0","1640",""
"8","Bid","opportunisticTrader4","","0","1640",""
"8","Bid","smallTrader1","","0","1640",""
"8","Bid","smallTrader2","","0","1640",""
"8","Bid","smallTrader3","","0","1640",""
"8","Bid","smallTrader4","","0","1640",""
"9","Bid","intermediary1","","0","1640",""
"9","Bid","intermediary2","","0","1640",""
"9","Bid","intermediary3","","0","1640",""
"9","Bid","hfTrader1","","0","1640",""
"9","Bid","hfTrader2","","0","1640",""
"9","Bid","hfTrader3","","0","1640",""
"9","Bid","fundamentalBuyer1","","1","1660",""
"9","Bid","fundamentalBuyer2","","1","1660",""
"9","Bid","fundamentalSeller1","","1","1660",""
"9","Bid","fundamentalSeller2","","1","1660",""
"9","Bid","opportunisticTrader1","","0","1660",""
"9","Bid","opportunisticTrader2","","0","1660",""
"9","Bid","opportunisticTrader3","","0","1660",""
"9","Bid","opportunisticTrader4","","0","1660",""
"9","Bid","smallTrader1","","0","1660",""
"9","Bid","smallTrader2","","0","1660",""
"9","Bid","smallTrader3","","0","1660",""
"9","Bid","smallTrader4","","0","1660",""
"10","Bid","intermediary1","","0","1660",""
"10","Bid","intermediary2","","0","1660",""
"10","Bid","intermediary3","","0","1660",""
"10","Bid","hfTrader1","","0","1660",""
"10","Bid","hfTrader2","","0","1660",""
"10","Bid","hfTrader3","","0","1660",""
"10","Bid","fundamentalBuyer1","","1","1680",""
"10","Bid","fundamentalBuyer2","","1","1680",""
"10","Bid","fundamentalSeller1","","1","1680",""
"10","Bid","fundamentalSeller2","","1","1680",""
"10","Bid","opportunisticTrader1","","0","1680",""
"10","Bid","opportunisticTrader2","","0","1680",""
"10","Bid","opportunisticTrader3","","0","1680",""
"10","Bid","opportunisticTrader4","","0","1680",""
"10","Bid","smallTrader1","","0","1680",""
"10","Bid","smallTrader2","","0","1680",""
"10","Bid","smallTrader3","","0","1680",""
"10","Bid","smallTrader4","","0","1680",""
"11","Bid","intermediary1","","0","1680",""
"11","Bid","intermediary2","","0","1680",""
"11","Bid","intermediary3","","0","1680",""
"11","Bid","hfTrader1","","0","1680",""
"11","Bid","hfTrader2","","0","1680",""
"11","Bid","hfTrader3","","0","1680",""
"11","Bid","fundamentalBuyer1","","1","1700",""
"11","Bid","fundamentalBuyer2","","1","1700",""
"11","Bid","fundamentalSeller1","","1","1700",""
"11","Bid","fundamentalSeller2","","1","1700",""
"11","Bid","opportunisticTrader1","","0","1700",""
"11","Bid","opportunisticTrader2","","0","1700",""
"11","Bid","opportunisticTrader3","","0","1700",""
"11","Bid","opportunisticTrader4","","0","1700",""
"11","Bid","smallTrader1","","0","1700",""
"11","Bid","smallTrader2","","0","1700",""
"11","Bid","smallTrader3","","0","1700",""
"11","Bid","smallTrader4","","0","1700",""
"12","Bid","intermediary1","","0","1700",""
"12","Bid","intermediary2","","0","1700",""
"12","Bid","intermediary3","","0","1700",""
"12","Bid","hfTrader1","","0","1700",""
"12","Bid","hfTrader2","","0","1700",""
"12","Bid","hfTrader3","","0","1700",""
"12","Bid","fundamentalBuyer1","","1","1720",""
"12","Bid","fundamentalBuyer2","","1","1720",""
"12","Bid","fundamentalSeller1","","1","1720",""
"12","Bid","fundamentalSeller2","","1","1720",""
"12","Bid","opportunisticTrader1","","0","1720",""
"12","Bid","opportunisticTrader2","","0","1720",""
"12","Bid","opportunisticTrader3","","0","1720",""
"12","Bid","opportunisticTrader4","","0","1720",""
"12","Bid","smallTrader1","","0","1720",""
"12","Bid","smallTrader2","","0","1720",""
"12","Bid","smallTrader3","","0","1720",""
"12","Bid","smallTrader4","","0","1720",""
"13","Bid","intermediary1","","0","1720",""
"13","Bid","intermediary2","","0","1720",""
"13","Bid","intermediary3","","0","1720",""
"13","Bid","hfTrader1","","0","1720",""
"13","Bid","hfTrader2","","0","1720",""
"13","Bid","hfTrader3","","0","1720",""
"13","Bid","fundamentalBuyer1","","1","1740",""
"13","Bid","fundamentalBuyer2","","1","1740",""
"13","Bid","fundamentalSeller1","","1","1740",""
"13","Bid","fundamentalSeller2","","1","1740",""
"13","Bid","opportunisticTrader1","","0","1740",""
"13","Bid","opportunisticTrader2","","0","1740",""
"13","Bid","opportunisticTrader3","","0","1740",""
"13","Bid","opportunisticTrader4","","0","1740",""
"13","Bid","smallTrader1","","0","1740",""
"13","Bid","smallTrader2","","0","1740",""
"13","Bid","smallTrader3","","0","1740",""
"13","Bid","smallTrader4","","0","1740",""
"14","Bid","intermediary1","","0","1740",""
"14","Bid","intermediary2","","0","1740",""
"14","Bid","intermediary3","","0","1740",""
"14","Bid","hfTrader1","","0","1740",""
"14","Bid","hfTrader2","","0","1740",""
"14","Bid","hfTrader3","","0","1740",""
"14","Bid","fundamentalBuyer1","","1","1760",""
"14","Bid","fundamentalBuyer2","","1","1760",""
"14","Bid","fundamentalSeller1","","1","1760",""
"14","Bid","fundamentalSeller2","","1","1760",""
"14","Bid","opportunisticTrader1","","0","1760",""
"14","Bid","opportunisticTrader2","","0","1760",""
"14","Bid","opportunisticTrader3","","0","1760",""
"14","Bid","opportunisticTrader4","","0","1760",""
"14","Bid","smallTrader1","","0","1760",""
"14","Bid","smallTrader2","","0","1760",""
"14","Bid","smallTrader3","","0","1760",""
"14","Bid","smallTrader4","","0","1760",""
"15","Bid","intermediary1","","0","1760",""
"15","Bid","intermediary2","","0","1760",""
"15","Bid","intermediary3","","0","1760",""
"15","Bid","hfTrader1","","0","1760",""
"15","Bid","hfTrader2","","0","1760",""
"15","Bid","hfTrader3","","0","1760",""
"15","Bid","fundamentalBuyer1","","1","1780",""
"15","Bid","fundamentalBuyer2","","1","1780",""
"15","Bid","fundamentalSeller1","","1","1780",""
"15","Bid","fundamentalSeller2","","1","1780",""
"15","Bid","opportunisticTrader1","","0","1780",""
"15","Bid","opportunisticTrader2","","0","1780",""
"15","Bid","opportunisticTrader3","","0","1780",""
"15","Bid","opportunisticTrader4","","0","1780",""
"15","Bid","smallTrader1","","0","1780",""
"15","Bid","smallTrader2","","0","1780",""
"15","Bid","smallTrader3","","0","1780",""
"15","Bid","smallTrader4","","0","1780",""
"16","Bid","intermediary1","","0","1780",""
"16","Bid","intermediary2","","0","1780",""
"16","Bid","intermediary3","","0","1780",""
"16","Bid","hfTrader1","","0","1780",""
"16","Bid","hfTrader2","","0","1780",""
"16","Bid","hfTrader3","","0","1780",""
"16","Bid","fundamentalBuyer1","","1","1800",""
"16","Bid","fundamentalBuyer2","","1","1800",""
"16","Bid","fundamentalSeller1","","1","1800",""
"16","Bid","fundamentalSeller2","","1","1800",""
"16","Bid","opportunisticTrader1","","0","1800",""
"16","Bid","opportunisticTrader2","","0","1800",""
"16","Bid","opportunisticTrader3","","0","1800",""
"16","Bid","opportunisticTrader4","","0","1800",""
"16","Bid","smallTrader1","","0","1800",""
"16","Bid","smallTrader2","","0","1800",""
"16","Bid","smallTrader3","","0","1800",""
"16","Bid","smallTrader4","","0","1800",""
"17","Bid","intermediary1","","0","1800",""
"17","Bid","intermediary2","","0","1800",""
"17","Bid","intermediary3","","0","1800",""
"17","Bid","hfTrader1","","0","1800",""
"17","Bid","hfTrader2","","0","1800",""
"17","Bid","hfTrader3","","0","1800",""
"17","Bid","fundamentalBuyer1","","1","1820",""
"17","Bid","fundamentalBuyer2","","1","1820",""
"17","Bid","fundamentalSeller1","","1","1820",""
"17","Bid","fundamentalSeller2","","1","1820",""
"17","Bid","opportunisticTrader1","","0","1820",""
"17","Bid","opportunisticTrader2","","0","1820",""
"17","Bid","opportunisticTrader3","","0","1820",""
"17","Bid","opportunisticTrader4","","0","1820",""
"17","Bid","smallTrader1","","0","1820",""
"17","Bid","smallTrader2","","0","1820",""
"17","Bid","smallTrader3","","0","1820",""
"17","Bid","smallTrader4","","0","1820",""
"18","Bid","intermediary1","","0","1820",""
"18","Bid","intermediary2","","0","1820",""
"18","Bid","intermediary3","","0","1820",""
"18","Bid","hfTrader1","","0","1820",""
"18","Bid","hfTrader2","","0","1820",""
"18","Bid","hfTrader3","","0","1820",""
"18","Bid","fundamentalBuyer1","","1","1840",""
"18","Bid","fundamentalBuyer2","","1","1840",""
"18","Bid","fundamentalSeller1","","1","1840",""
"18","Bid","fundamentalSeller2","","1","1840",""
"18","Bid","opportunisticTrader1","","0","1840",""
"18","Bid","opportunisticTrader2","","0","1840",""
"18","Bid","opportunisticTrader3","","0","1840",""
"18","Bid","opportunisticTrader4","","0","1840",""
"18","Bid","smallTrader1","","0","1840",""
"18","Bid","smallTrader2","","0","1840",""
"18","Bid","smallTrader3","","0","1840",""
"18","Bid","smallTrader4","","0","1840",""
"19","Bid","intermediary1","","0","1840",""
"19","Bid","intermediary2","","0","1840",""
"19","Bid","intermediary3","","0","1840",""
"19","Bid","hfTrader1","","0","1840",""
"19","Bid","hfTrader2","","0","1840",""
"19","Bid","hfTrader3","","0","1840",""
"19","Bid","fundamentalBuyer1","","1","1860",""
"19","Bid","fundamentalBuyer2","","1","1860",""
"19","Bid","fundamentalSeller1","","1","1860",""
"19","Bid","fundamentalSeller2","","1","1860",""
"19","Bid","opportunisticTrader1","","0","1860",""
"19","Bid","opportunisticTrader2","","0","1860",""
"19","Bid","opportunisticTrader3","","0","1860",""
"19","Bid","opportunisticTrader4","","0","1860",""
"19","Bid","smallTrader1","","0","1860",""
"19","Bid","smallTrader2","","0","1860",""
"19","Bid","smallTrader3","","0","1860",""
"19","Bid","smallTrader4","","0","1860",""
"20","Bid","intermediary1","","0","1860",""
"20","Bid","intermediary2","","0","1860",""
"20","Bid","intermediary3","","0","1860",""
"20","Bid","hfTrader1","","0","1860",""
"20","Bid","hfTrader2","","0","1860",""
"20","Bid","hfTrader3","","0","1860",""
"20","Bid","fundamentalBuyer1","","1","1880",""
"20","Bid","fundamentalBuyer2","","1","1880",""
"20","Bid","fundamentalSeller1","","1","1880",""
"20","Bid","fundamentalSeller2","","1","1880",""
"20","Bid","opportunisticTrader1","","0","1880",""
"20","Bid","opportunisticTrader2","","0","1880",""
"20","Bid","opportunisticTrader3","","0","1880",""
"20","Bid","opportunisticTrader4","","0","1880",""
"20","Bid","smallTrader1","","0","1880",""
"20","Bid","smallTrader2","","0","1880",""
"20","Bid","smallTrader3","","0","1880",""
"20","Bid","smallTrader4","","0","1880",""
"21","Bid","intermediary1","","0","1880",""
"21","Bid","intermediary2","","0","1880",""
"21","Bid","intermediary3","","0","1880",""
"21","Bid","hfTrader1","","0","1880",""
"21","Bid","hfTrader2","","0","1880",""
"21","Bid","hfTrader3","","0","1880",""
"21","Bid","fundamentalBuyer1","","1","1900",""
"21","Bid","fundamentalBuyer2","","1","1900",""
"21","Bid","fundamentalSeller1","","1","1900",""
"21","Bid","fundamentalSeller2","","1","1900",""
"21","Bid","opportunisticTrader1","","0","1900",""
"21","Bid","opportunisticTrader2","","0","1900",""
"21","Bid","opportunisticTrader3","","0","1900",""
"21","Bid","opportunisticTrader4","","0","1900",""
"21","Bid","smallTrader1","","0","1900",""
"21","Bid","smallTrader2","","0","1900",""
"21","Bid","smallTrader3","","0","1900",""
"21","Bid","smallTrader4","","0","1900",""
"22","Bid","intermediary1","","0","1900",""
"22","Bid","intermediary2","","0","1900",""
"22","Bid","intermediary3","","0","1900",""
"22","Bid","hfTrader1","","0","1900",""
"22","Bid","hfTrader2","","0","1900",""
"22","Bid","hfTrader3","","0","1900",""
"22","Bid","fundamentalBuyer1","","1","1920",""
"22","Bid","fundamentalBuyer2","","1","1920",""
"22","Bid","fundamentalSeller1","","1","1920",""
"22","Bid","fundamentalSeller2","","1","1920",""
"22","Bid","opportunisticTrader1","","0","1920",""
"22","Bid","opportunisticTrader2","","0","1920",""
"22","Bid","opportunisticTrader3","","0","1920",""
"22","Bid","opportunisticTrader4","","0","1920",""
"22","Bid","smallTrader1","","0","1920",""
"22","Bid","smallTrader2","","0","1920",""
"22","Bid","smallTrader3","","0","1920",""
"22","Bid","smallTrader4","","0","1920",""
"23","Bid","intermediary1","","0","1920",""
"23","Bid","intermediary2","","0","1920",""
"23","Bid","intermediary3","","0","1920",""
"23","Bid","hfTrader1","","0","1920",""
"23","Bid","hfTrader2","","0","1920",""
"23","Bid","hfTrader3","","0","1920",""
"23","Bid","fundamentalBuyer1","","1","1940",""
"23","Bid","fundamentalBuyer2","","1","1940",""
"23","Bid","fundamentalSeller1","","1","1940",""
"23","Bid","fundamentalSeller2","","1","1940",""
"23","Bid","opportunisticTrader1","","0","1940",""
"23","Bid","opportunisticTrader2","","0","1940",""
"23","Bid","opportunisticTrader3","","0","1940",""
"23","Bid","opportunisticTrader4","","0","1940",""
"23","Bid","smallTrader1","","0","1940",""
"23","Bid","smallTrader2","","0","1940",""
"23","Bid","smallTrader3","","0","1940",""
"23","Bid","smallTrader4","","0","1940",""
"24","Bid","intermediary1","","0","1940",""
"24","Bid","intermediary2","","0","1940",""
"24","Bid","intermediary3","","0","1940",""
"24","Bid","hfTrader1","","0","1940",""
"24","Bid","hfTrader2","","0","1940",""
"24","Bid","hfTrader3","","0","1940",""
"24","Bid","fundamentalBuyer1","","1","1960",""
"24","Bid","fundamentalBuyer2","","1","1960",""
"24","Bid","fundamentalSeller1","","1","1960",""
"24","Bid","fundamentalSeller2","","1","1960",""
"24","Bid","opportunisticTrader1","","0","1960",""
"24","Bid","opportunisticTrader2","","0","1960",""
"24","Bid","opportunisticTrader3","","0","1960",""
"24","Bid","opportunisticTrader4","","0","1960",""
"24","Bid","smallTrader1","","0","1960",""
"24","Bid","smallTrader2","","0","1960",""
"24","Bid","smallTrader3","","0","1960",""
"24","Bid","smallTrader4","","0","1960",""
"25","Bid","intermediary1","","0","1960",""
"25","Bid","intermediary2","","0","1960",""
"25","Bid","intermediary3","","0","1960",""
"25","Bid","hfTrader1","","0","1960",""
"25","Bid","hfTrader2","","0","1960",""
"25","Bid","hfTrader3","","0","1960",""
"25","Bid","fundamentalBuyer1","","1","1980",""
"25","Bid","fundamentalBuyer2","","1","1980",""
"25","Bid","fundamentalSeller1","","1","1980",""
"25","Bid","fundamentalSeller2","","1","1980",""
"25","Bid","opportunisticTrader1","","0","1980",""
"25","Bid","opportunisticTrader2","","0","1980",""
"25","Bid","opportunisticTrader3","","0","1980",""
"25","Bid","opportunisticTrader4","","0","1980",""
"25","Bid","smallTrader1","","0","1980",""
"25","Bid","smallTrader2","","0","1980",""
"25","Bid","smallTrader3","","0","1980",""
"25","Bid","smallTrader4","","0","1980",""
"26","Bid","intermediary1","","0","1980",""
"26","Bid","intermediary2","","0","1980",""
"26","Bid","intermediary3","","0","1980",""
"26","Bid","hfTrader1","","0","1980",""
"26","Bid","hfTrader2","","0","1980",""
"26","Bid","hfTrader3","","0","1980",""
"26","Bid","fundamentalBuyer1","","1","2000",""
"26","Bid","fundamentalBuyer2","","1","2000",""
"26","Bid","fundamentalSeller1","","1","2000",""
"26","Bid","fundamentalSeller2","","1","2000",""
"26","Bid","opportunisticTrader1","","0","2000",""
"26","Bid","opportunisticTrader2","","0","2000",""
"26","Bid","opportunisticTrader3","","0","2000",""
"26","Bid","opportunisticTrader4","","0","2000",""
"26","Bid","smallTrader1","","0","2000",""
"26","Bid","smallTrader2","","0","2000",""
"26","Bid","smallTrader3","","0","2000",""
"26","Bid","smallTrader4","","0","2000",""
"27","Bid","intermediary1","","0","2000",""
"27","Bid","intermediary2","","0","2000",""
"27","Bid","intermediary3","","0","2000",""
"27","Bid","hfTrader1","","0","2000",""
"27","Bid","hfTrader2","","0","2000",""
"27","Bid","hfTrader3","","0","2000",""
"27","Bid","fundamentalBuyer1","","1","2020",""
"27","Bid","fundamentalBuyer2","","1","2020",""
"27","Bid","fundamentalSeller1","","1","2020",""
"27","Bid","fundamentalSeller2","","1","2020",""
"27","Bid","opportunisticTrader1","","0","2020",""
"27","Bid","opportunisticTrader2","","0","2020",""
"27","Bid","opportunisticTrader3","","0","2020",""
"27","Bid","opportunisticTrader4","","0","2020",""
"27","Bid","smallTrader1","","0","2020",""
"27","Bid","smallTrader2","","0","2020",""
"27","Bid","smallTrader3","","0","2020",""
"27","Bid","smallTrader4","","0","2020",""
"28","Bid","intermediary1","","0","2000",""
"28","Bid","intermediary2","","0","2000",""
"28","Bid","intermediary3","","0","2000",""
"28","Bid","hfTrader1","","0","2000",""
"28","Bid","hfTrader2","","0","2000",""
"28","Bid","hfTrader3","","0","2000",""
"28","Bid","fundamentalBuyer1","","1","2000",""
"28","Bid","fundamentalBuyer2","","1","2000",""
"28","Bid","fundamentalSeller1","","1","2000",""
"28","Bid","fundamentalSeller2","","1","2000",""
"28","Bid","opportunisticTrader1","","0","2000",""
"28","Bid","opportunisticTrader2","","0","2000",""
"28","Bid","opportunisticTrader3","","0","2000",""
"28","Bid","opportunisticTrader4","","0","2000",""
"28","Bid","smallTrader1","","0","2000",""
"28","Bid","smallTrader2","","0","2000",""
"28","Bid","smallTrader3","","0","2000",""
"28","Bid","smallTrader4","","0","2000",""
"29","Bid","intermediary1","","0","2000",""
"29","Bid","intermediary2","","0","2000",""
"29","Bid","intermediary3","","0","2000",""
"29","Bid","hfTrader1","","0","2000",""
"29","Bid","hfTrader2","","0","2000",""
"29","Bid","hfTrader3","","0","2000",""
"29","Bid","fundamentalBuyer1","","1","2000",""
"29","Bid","fundamentalBuyer2","","1","2000",""
"29","Bid","fundamentalSeller1","","1","2000",""
"29","Bid","fundamentalSeller2","","1","2000",""
"29","Bid","opportunisticTrader1","","0","2000",""
"29","Bid","opportunisticTrader2","","0","2000",""
"29","Bid","opportunisticTrader3","","0","2000",""
"29","Bid","opportunisticTrader4","","0","2000",""
"29","Bid","smallTrader1","","0","2000",""
"29","Bid","smallTrader2","","0","2000",""
"29","Bid","smallTrader3","","0","2000",""
"29","Bid","smallTrader4","","0","2000",""
"30","Bid","intermediary1","","0","2000",""
"30","Bid","intermediary2","","0","2000",""
"30","Bid","intermediary3","","0","2000",""
"30","Bid","hfTrader1","","0","2000",""
"30","Bid","hfTrader2","","0","2000",""
"30","Bid","hfTrader3","","0","2000",""
"30","Bid","fundamentalBuyer1","","1","2000",""
